"Adoption","Died","Euthanasia","Return_to_owner","Transfer","ID"
0.440140020367094,5e-04,0.00704400005488332,0.117707752209435,0.434608227368587,"105"
0.731367532179482,0,0.00748724444587539,0.149423502352319,0.111721721022324,"106"
0.512007622279739,0.00117667720407446,0.027966550305517,0.388347103243382,0.070502046967288,"107"
0.0235126488095238,0,0.0955078012265513,0.482028814935065,0.39895073502886,"108"
0.894480158730159,0,0.0106111111111111,0.049702380952381,0.0452063492063492,"109"
0.213076792317983,0.00145833333333333,0.0277080141343471,0.347250413654196,0.410506446560141,"110"
0.570800061050061,0.000833333333333333,0.0342301587301587,0.267690018315018,0.126446428571429,"111"
0.571447796627445,0,0.00376193223626999,0.206350822430843,0.218439448705442,"112"
0.463631875230712,0.00659163898117386,0.0482779162052418,0.302178709856035,0.179319859726837,"113"
0.188551190169876,0.00125,0.027510198576539,0.600265587808163,0.182423023445423,"114"
0,8.18995335966615e-05,0.0193493507049287,0.00111111111111111,0.979457638650364,"115"
0.665472222222222,0.00226190476190476,0.002,0.168105158730159,0.162160714285714,"116"
0.77806946923351,0.00102380952380952,6.96810834425513e-05,0.161929810273049,0.0589072298861888,"117"
0.0110138888888889,0.00133928571428571,0.0943035714285714,0.391929894179894,0.50141335978836,"118"
0.0948333333333333,0.00305555555555556,0.128027777777778,0.539498015873016,0.234585317460318,"119"
0.551912037037037,0.0106730859010271,0.168504318394024,0.0586691176470588,0.210241441020853,"120"
0.483402518629942,0,0,0.00175,0.514847481370058,"121"
0.987501023274872,0,0.000625,0.00305555555555556,0.00881842116957286,"122"
0.989149711399712,0,0,0.00878968253968254,0.00206060606060606,"123"
0,0.00799465801821235,0.0102861177557929,8.7719298245614e-05,0.98163150492775,"124"
0,0.0144642857142857,0.0411729390681004,0.0174146825396825,0.926948092677932,"125"
0.983938063063064,0,0,0.0143813813813814,0.00168055555555556,"126"
0.0173948412698413,0.000625,0.196473579235439,0.0121388888888889,0.773367690605831,"127"
0.733683982683983,0.00666666666666667,0.00571428571428571,0.091731240981241,0.162203823953824,"128"
0.996129830917875,0,0,0.00334239130434783,0.000527777777777778,"129"
0.764553018841063,0,0.00225,0.232141425603382,0.00105555555555556,"130"
0.544545864216964,0.000139515983384504,0.0213773346212424,0.388966777258122,0.0449705079202872,"131"
0.990595238095239,0,0.000833333333333333,0,0.00857142857142857,"132"
0.830780609215799,0,0.0030952380952381,0.00492700501253133,0.161197147676432,"133"
0.441341634778966,0.00225108442079172,0.0311920927489686,0.351701534877044,0.173513653174231,"134"
0.578131342374348,0.000714285714285714,0.0416237901664731,0.151653113684498,0.227877468060395,"135"
0.439510965117463,0,0.0687596474003765,0.392992020622274,0.0987373668598858,"136"
0.334253566317471,0.00392857142857143,0.0388369124134729,0.220348302430729,0.402632647409756,"137"
0,0.00151053864168618,0.0380686764838322,0.001,0.959420784874482,"138"
0.535636002886003,0,0.00357792207792208,0.318543434343434,0.142242640692641,"139"
0.0916898688450413,0.00138888888888889,0.00974132013787186,0.138966958885062,0.758212963243136,"140"
0.53329591079239,0,0.00188556338028169,0.280519423521184,0.184299102306145,"141"
0.110762901718784,0.0536258229715126,0.0149513927720824,0.00480952380952381,0.815850358728097,"142"
0.267856476418705,0,0.0415482617506841,0.433265359211473,0.257329902619138,"143"
0.385673148922122,0.00658730158730159,0.0428062457387603,0.33089245620552,0.234040847546297,"144"
0.412210791275953,0,0.0630465314586522,0.308799835459368,0.215942841806027,"145"
0.308607790570812,0.001,0.0766544917108388,0.458604371952223,0.155133345766127,"146"
0.386471538040504,0.0201011904761905,0.231673987411056,0.190157088122605,0.171596195949644,"147"
0.39870670995671,0.00125,0.0586457431457431,0.468920995670996,0.0724765512265512,"148"
0,0.000921390755925163,0.0624135850801525,0,0.936665024163923,"149"
0.029813824951823,0.0118051012453472,0.00662789777793856,0.00551388888888889,0.946239287136003,"150"
0.190702879970271,0.0191268461007591,0.348131566501132,0.0642206800445931,0.377818027383245,"151"
0,0.000936707238949391,0.122143636931081,0.000555555555555556,0.876364100274415,"152"
0.28488492063492,0,0.014,0.124869047619048,0.576246031746032,"153"
0.0045458970411233,0,0.0495352634218448,0.136656234598767,0.809262604938266,"154"
0.543357975357975,0,0.00520039682539683,0.0432916666666667,0.408149961149961,"155"
0.907841269841271,0,0,0.0489027777777778,0.0432559523809524,"156"
0.30298136830826,0,0.0205070438329547,0.44953204540454,0.226979542454245,"157"
2.96442687747036e-05,0.0491593209384233,0.0322983137625133,0.00276762187088274,0.915745099159407,"158"
0.243030745048602,0,0.0289013605442177,0.189138486513487,0.538929407893694,"159"
0.627554833244521,0.00166666666666667,0.00917045405703044,0.181702946955062,0.17990509907672,"160"
0.396655982208351,4.31034482758621e-05,0.017306168397333,0.278435276757892,0.307559469188148,"161"
0.480043300117705,0.00999438864715423,0.0308999761906152,0.155157246897115,0.323905088147411,"162"
0,0.020176781108962,0.0173699446977373,0,0.962453274193301,"163"
0.999183314919129,0,0,0.000318754414881093,0.000497930665990473,"164"
0.418582272056109,8.30564784053156e-06,0.0233394241417497,0.361648490075815,0.196421508078485,"165"
0.878272363984192,0.00157142857142857,0.000714285714285714,0.0010098396268609,0.118432082103234,"166"
0.670624967753669,0,0.0093768115942029,0.236426968757228,0.0835712518949004,"167"
0.6603904500415,0,0.005195509284795,0.178130932326218,0.156283108347487,"168"
0.529394841269841,0,0.0231587301587302,0.349406746031746,0.0980396825396826,"169"
0.580114033972302,0,0,0.00952368094858182,0.410362285079117,"170"
0,0.0036832264957265,0.154319520757021,0.000555555555555556,0.841441697191698,"171"
0.384304738068592,0.00132103640916972,0.0195089542824266,0.322235292465083,0.272629978774729,"172"
0.270019841269841,0,0.0604296398046398,0.592903693528694,0.0766468253968254,"173"
0.508362845616199,5e-04,0.0366432058793298,0.320838825015051,0.13365512348942,"174"
0.265822291280378,0.00432485934053837,0.0396406827837012,0.551330259719782,0.1388819068756,"175"
0.550342934842935,0.011140873015873,0.0104268231768232,0.0100347222222222,0.418054646742147,"176"
0.172503920355667,0.0165261437908497,0.0911527888812151,0.464172924522641,0.255644222449627,"177"
0.78859126984127,0,0.0251388888888889,0.127952380952381,0.0583174603174603,"178"
0.731015246449457,0.00118055555555556,0.0145337301587302,0.110858500417711,0.142411967418546,"179"
0.0328570252211557,0.0079558786624004,0.220321608946609,0.0879878599661208,0.650877627203714,"180"
0,0.00305555555555556,0.0081547619047619,0.00967563563887093,0.979114046900812,"181"
0.804090275763663,0.00316666666666667,0.00872931235431235,0.0224345238095238,0.161579221405834,"182"
0.304309729242486,4.20168067226891e-05,0.0472938248356973,0.219302264527867,0.429052164587227,"183"
0.0933650793650794,0.00416666666666667,0.064875,0.166609307359307,0.670983946608947,"184"
0.45486063808757,0.00821428571428571,0.00490293296089385,0.388814689550368,0.143207453686883,"185"
0.257607142857143,0.00225,0.0154831349206349,0.547542658730159,0.177117063492063,"186"
0,0,0.00275392156862745,0.00481944444444444,0.992426633986929,"187"
0.386091447833106,0.0102308864084125,0.0870344553757914,0.307068935773647,0.209574274609044,"188"
0.642001157176157,5e-04,0,0.0531316378066378,0.304367205017205,"189"
0.906121959620746,0,0,0.0207919092773462,0.0730861311019078,"190"
0.511285701910702,0.00549131274131274,0.021660841035841,0.411921495546495,0.0496406487656488,"191"
0.476748073663122,0,0.0374163969795038,0.283051572854061,0.202783956503313,"192"
0.0707269345238095,0.00166666666666667,0.0348050595238095,0.228044146825397,0.664757192460317,"193"
0.355243873955764,0.00383333333333333,0.0694964918334484,0.118072205979285,0.45335409489817,"194"
0.778544140383427,0,0.00125,0.0941182745825603,0.126087585034014,"195"
0.395017648287385,0.0025,0.00142857142857143,0.107269841269841,0.493783939014202,"196"
0.481890247492519,0,0.0223683594217882,0.424670312815626,0.0710710802700675,"197"
0.444659289717273,0,0.00807432049074185,0.403838822380488,0.143427567411498,"198"
0.411059305908143,0.00364719453672942,0.0496221890495146,0.352158951461277,0.183512359044336,"199"
0.697199885087231,0,0.0311683155987249,0.19905410161156,0.0725776977024839,"200"
0,0.0117828947368421,0.00536058169259202,0,0.982856523570567,"201"
0.206490614893063,0,0.0124973845598846,0.124100805032721,0.656911195514332,"202"
0.552338962682709,0,0.015281746031746,0.371990208096969,0.0603890831885767,"203"
0.901378859236002,5e-04,0.00205555555555556,0.0437373539159253,0.052328231292517,"204"
0.078297619047619,0.001,0.116152777777778,0.643343253968254,0.161206349206349,"205"
0.598248072833599,0.00975,0.0820420274170274,0.0974948577251209,0.212465042024253,"206"
0.257022350966739,0.000625,0.00718488235813444,0.364892613008811,0.370275153666316,"207"
0.187607142857143,0.00349206349206349,0.130708333333333,0.521128968253968,0.157063492063492,"208"
0.183450089723004,0.000833333333333333,0.0199302386591777,0.390869663196214,0.40491667508827,"209"
0.414309335113109,0.0101933713057216,0.0115737836615676,0.471206003377187,0.0927175065424138,"210"
0.000625,0.00353916449086162,0.104593561082508,0.000714285714285714,0.890527988712345,"211"
0.256742415267977,0.00111111111111111,0.0352823109144763,0.36763702012364,0.339227142582796,"212"
0.56338048400679,0,0.0566332611164048,0.302078086962975,0.0779081679138301,"213"
0.737478670634921,0.00125,0.012625,0.0669479166666667,0.181698412698413,"214"
0,0.01618158298673,0.0132308260639432,0.000173624830225954,0.970413966119102,"215"
0.489190648381665,0.00993055555555556,0.039623718714236,0.113677416831001,0.347577660517543,"216"
0.830738468274695,0.00142857142857143,0.0105595238095238,0.0251972693032015,0.132076167184009,"217"
0.111027499315825,0.003,0.0100320037105751,0.0362745064635928,0.839665990510008,"218"
0.329497005993036,0.00437485262761821,0.0443966678807008,0.149125336345504,0.472606137153141,"219"
0.300078995939461,0.00236111111111111,0.0338242432631968,0.416553802141011,0.24718184754522,"220"
0.0205694444444444,0.0015,0.0976111111111111,0.293087301587302,0.587232142857143,"221"
0.00452239773314886,0.0453180482676101,0.204645136219923,0,0.745514417779318,"222"
0.30107285520752,0.0777222808089597,0.123487163788232,0.0124366123642439,0.485281087831044,"223"
0.544091482479087,0,0.00169459962756052,0.386997675948095,0.0672162419452573,"224"
0.222738095238095,0,0.214960317460318,0.447275793650794,0.115025793650794,"225"
0.552660469236916,8.30564784053156e-06,0.0217366816059767,0.249241026900653,0.176353516608614,"226"
0.00739574314574315,0.00804813854446207,0.254246968870167,0.0254352732010332,0.704873876238595,"227"
0.00222222222222222,0.0125396825396825,0.0198154761904762,0.00180555555555556,0.963617063492064,"228"
0.584705920750507,0.00222222222222222,0.00920798730314796,0.242323297198923,0.1615405725252,"229"
0,0.00843007852851479,0.0159516640116068,0,0.975618257459879,"230"
0.999088101730191,0,0,0.000419474027385351,0.000492424242424242,"231"
0.948238095238096,0,0,0.0133789682539683,0.0383829365079365,"232"
2.96442687747036e-05,0.0195992304086933,0.0303034113743231,0.00372657942394142,0.946341134524268,"233"
0.0596686507936508,0,0.224851190476191,0.363184523809524,0.352295634920635,"234"
0.28218843405917,0.0077036297036297,0.0864526285157327,0.544537166270922,0.0791181414505464,"235"
0.713062229079877,0,0,0.001,0.285937770920124,"236"
0.552616650674346,0,0.0252088767219835,0.292094107729316,0.130080364874354,"237"
0.0132642857142857,0.00738095238095238,0.0985338001867414,0.00897777777777778,0.871843183940243,"238"
0.725123930343418,2.38095238095238e-05,0.00346155885045472,0.237712417720644,0.0336782835616742,"239"
0.782691766801937,0.00145833333333333,0.0143783577533578,0.0784431206740529,0.12302842143732,"240"
0.986453970203971,0,0,0.00437131937131937,0.00917471042471043,"241"
0.325892105925351,0.002,0.0293301249059228,0.343187851518968,0.299589917649758,"242"
0.927437191357387,0,0.002875,0.033897700201576,0.0357901084410372,"243"
0.406852681355889,0.001,0.0164906945982527,0.17281240559353,0.402844218452328,"244"
0.23324447518658,0,0.0425107708379263,0.257832393517567,0.466412360457927,"245"
0.331365370041275,0.00294137022397892,0.0275435687040667,0.416608694092025,0.221540996938655,"246"
0.236555444589162,0.00166666666666667,0.0109050322718117,0.0776959687761381,0.673176887696221,"247"
0.329177548403965,0,0.0239078557196508,0.1222712231985,0.524643372677885,"248"
0.330142361981156,0,0.0724096963224684,0.410721552117817,0.186726389578559,"249"
0.972318681318682,0,0.00526881720430108,0.00214829749103943,0.0202642039859782,"250"
0,0.00718961352657005,0.00690217391304348,0.819770097052706,0.166138115507681,"251"
0.291246086099027,0.000833333333333333,0.0161803080553081,0.494593907660084,0.197146364852247,"252"
0,0.000574519148667856,0.00301566873777764,0.000881410256410256,0.995528401857145,"253"
0.248870273453792,0.000151515151515152,0.104549421284171,0.479311352463288,0.167117437647233,"254"
0,0.000277777777777778,0.0074055169245547,0,0.992316705297668,"255"
0.595002841285611,0.0232747175772437,0.0174899156021037,0.223211758575251,0.141020766959791,"256"
0.150998015873016,0.000555555555555556,0.0634285714285714,0.0969503968253968,0.68806746031746,"257"
0.483584864477034,0.00183333333333333,0.00749935580292723,0.0598544438486355,0.44722800253807,"258"
0.196582614703304,0.00743055555555555,0.0409690615897513,0.557327433103295,0.197690335048094,"259"
0.918122363747364,0,0.00632034632034632,0.0530229076479077,0.0225343822843823,"260"
0.734940274080647,0,0.001,0.0298698979591837,0.23418982796017,"261"
0.646738674536111,0,0.00320908230842006,0.223107136621713,0.126945106533756,"262"
0.702562389323546,0,0.0369662698412698,0.128809052931517,0.131662287903667,"263"
0.285347794931926,5.03224545632206e-05,0.0926198493355067,0.344113499618935,0.277868533659069,"264"
0.467152574128381,0,0.0136150793650794,0.354286915817158,0.164945430689382,"265"
0.485574229922265,0.0190108363858364,0.131497964467592,0.19887384423471,0.165043124989597,"266"
0.00558222705937153,0.0150335017377907,0.151392095739726,0.0164342953885843,0.811557880074529,"267"
0.00208620689655172,0.000589080459770115,0.400887705999262,0.0177571665126933,0.578679840131723,"268"
0,0,0.00931899796958145,0,0.990681002030419,"269"
0.709667832167832,0,0.00286111111111111,0.161113095238095,0.126357961482961,"270"
0.0203461159482604,0.0106618864249989,0.149663372693558,0.0112525726995087,0.808076052233674,"271"
0.194410714285714,0.0639980158730159,0.354121031746032,0.0142757936507937,0.373194444444444,"272"
0.036605327103519,0.0187605386416862,0.0227816765139571,0.394911743561093,0.526940714179745,"273"
0.273550614690321,0.00880555555555556,0.145686313414255,0.188273420479303,0.383684095860567,"274"
0.347718767507003,0.018172619047619,0.325650751879699,0.0681276463216866,0.240330215243992,"275"
0.0141527777777778,0.0139738867261289,0.0471901661603391,0.00166666666666667,0.923016502669088,"276"
0,0.00108474576271186,0.0166774782513272,0,0.982237775985962,"277"
0.129897366522367,0.0155102813852814,0.130896825396825,0.0754983766233766,0.64819715007215,"278"
0.357809411477079,0.00655555555555556,0.00887447823494335,0.160145223889222,0.4666153308432,"279"
0.173425505050505,0.0418872655122655,0.0438979076479077,0.0905297619047619,0.65025955988456,"280"
0.377052421068601,0.00125,0.0228205264418675,0.340656710462738,0.258220342026794,"281"
0.28112592284976,0.0101829088224437,0.0215080749354005,0.471827519379845,0.215355574012551,"282"
0,0.00561111111111111,0.0287916666666667,0.00111111111111111,0.964486111111112,"283"
0.940496120777371,0.00133333333333333,0,0.00946891534391534,0.0487016305453805,"284"
0.133761776775609,0,0.0650085983307445,0.530415879322257,0.27081374557139,"285"
0.360156536936245,5.03224545632206e-05,0.0608376479220638,0.326252813305984,0.252702679381144,"286"
0.0498611111111111,0.0103333333333333,0.107880650208717,0.011797619047619,0.82012728629922,"287"
0,0.000100167224080268,0.0174126824471745,0,0.982487150328746,"288"
0.281160131535132,0,0.0135833333333333,0.247565718272955,0.45769081685858,"289"
0.511398116251565,0.00125,0.0344170331584125,0.253420953089057,0.199513897500966,"290"
0.891305296756384,0.000555555555555556,0.0172380952380952,0.0288650793650794,0.0620359730848861,"291"
0.993848103774161,0.000606060606060606,0,0.0020530303030303,0.00349280531674898,"292"
0.865808476270199,0,0,0.002725,0.131466523729801,"293"
0.0564543650793651,0.00388888888888889,0.183474206349206,0.157146825396825,0.599035714285715,"294"
0.218372397271905,0.000289855072463768,0.0547160508573552,0.679188135190802,0.0474335616074747,"295"
0,0.0221587301587302,0.0508174603174603,0.0145873015873016,0.912436507936508,"296"
0.314939093398462,0,0.0374903809875418,0.446400192712209,0.201170332901788,"297"
0.0239784080298786,0.00626388888888889,0.281828001359695,0.0659051569345687,0.622024544786969,"298"
0.738385711510712,0,0.00271212121212121,0.15469468031968,0.104207486957487,"299"
0.185871550508201,0,0.0172895729161798,0.227865849095526,0.568973027480093,"300"
0.347613719257493,0.000175882442054234,0.0330068322095447,0.571261386964229,0.0479421791266785,"301"
0.852334904261316,0,0.000525760135135135,0.0168531746031746,0.130286161000375,"302"
0.984290744466801,0,0.000714285714285714,0.0140178571428571,0.000977112676056338,"303"
0.489868959850839,7.41593488969801e-05,0.0574573959590024,0.20072812827087,0.251871356570391,"304"
0.00222310007524454,0.00145215253144147,0.322259532191808,0.0348242981791777,0.639240917022329,"305"
0.337294191919192,0.00845833333333333,0.0538551587301587,0.540111832611832,0.0602804834054834,"306"
0.811441641691642,0.001,0.00236111111111111,0.101928571428571,0.0832686757686758,"307"
0.164785915045532,0,0.00364942129039853,0.234697291187712,0.596867372476358,"308"
0.660511904761905,0,0.00316666666666667,0.261853174603175,0.074468253968254,"309"
0.0140039682539683,0.0786765873015873,0.0208611111111111,0,0.886458333333334,"310"
0.178536838161838,9.61538461538462e-05,0.0186972194472195,0.221601051726052,0.581068736818737,"311"
0.901992734983693,0,0.000178571428571429,0.0133298534798535,0.0844988401078827,"312"
0.0100900900900901,0,0.0868854232139116,0,0.903024486695999,"313"
0.320283355996816,0,0.0784014314677437,0.42892575294843,0.172389459587011,"314"
0.005,0.0368392857142857,0.0215357142857143,0.00266666666666667,0.933958333333334,"315"
0.415525046540247,0,0.0122492689516561,0.355495992465121,0.216729692042975,"316"
0.475805862202888,0.000714285714285714,0.0383388079311992,0.38215782628254,0.102983217869087,"317"
0.860299672549673,0,0.00372222222222222,0.0800155122655123,0.055962592962593,"318"
0,0,0.00275392156862745,0.00356944444444444,0.993676633986929,"319"
0.410362651245696,0.000118478260869565,0.0201216229422751,0.43276099060204,0.136636256949119,"320"
0.373554095701372,0.00330555555555556,0.0166897631631707,0.315932392679898,0.290518192900004,"321"
0,8.47457627118644e-05,0.00581705755844074,8.7719298245614e-05,0.994010477380603,"322"
0,0.00225468040323474,0.00635505061250603,0.000802005012531328,0.990588263971729,"323"
0.814451585721659,0,0.000625,0,0.184923414278341,"324"
0.806711376121506,0,0.002125,0.0157480158730159,0.175415608005478,"325"
0.910396524282704,0.00306172839506173,0.00178861788617886,0.0365310523938573,0.048222077042199,"326"
0.781407936507937,0,0,0.0501349206349207,0.168457142857143,"327"
0.261832444811484,0,0.0326173233471275,0.443727136811898,0.26182309502949,"328"
0.841458180708181,0,0.000125,0.0833598901098901,0.0750569291819292,"329"
0.0308115079365079,0.00545833333333333,0.0522361111111111,0.348986471861472,0.562507575757576,"330"
0.196879497354497,0.00354206349206349,0.124690079365079,0.430491425120773,0.244396934667587,"331"
0,8.18995335966615e-05,0.0202618138318981,0,0.979656286634506,"332"
